253953652,"[109.0, 4]"
87336063,"[467.77777777777777, 9]"
119941833,"[299.44444444444446, 9]"
118947899,"[268.625, 8]"
192389582,"[233.0, 3]"
57011991,"[226.16666666666666, 6]"
95813278,"[577.25, 8]"
5641567,"[369.375, 8]"
96634411,"[284.4, 10]"
123919855,"[164.3, 10]"
65495278,"[341.0, 9]"
136477138,"[369.4, 10]"
240889153,"[329.85714285714283, 7]"
175700232,"[203.85714285714286, 7]"
86179205,"[272.625, 8]"
95576973,"[229.77777777777777, 9]"
63813048,"[181.00000000000003, 2]"
83487685,"[294.0, 1]"
80718533,"[385.42857142857144, 7]"
58762087,"[338.6666666666667, 3]"
101989346,"[214.5, 2]"
159396223,"[753.0, 1]"
117329309,"[416.3333333333333, 6]"
152985237,"[334.0, 1]"
64041417,"[569.0, 1]"
121388910,"[429.0, 1]"
84473930,"[441.5, 2]"
166680429,"[281.5, 2]"
108050692,"[94.0, 2]"
241778294,"[177.0, 2]"
108686019,"[405.99999999999994, 1]"
100071079,"[374.0, 1]"
